Dataset,Algorithm,Iterations,Solutions per Iteration,Initialization Type,Local Search Type,Time(s),AvgValue,BestAvgValue,HV,Spread,NumSolutions,Spacing,NumGenerations
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.9032039642334,0.03926329363059487,0.04815229563269878,0.028140438706277592,0.5851869238672672,11,0.3055717523469749,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.62251877784729,0.03926329363059487,0.04815229563269878,0.028140438706277592,0.5851869238672672,11,0.3055717523469749,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.559755325317383,0.03926329363059487,0.04815229563269878,0.028140438706277592,0.5851869238672672,11,0.3055717523469749,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.490750789642334,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.452327728271484,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.4429931640625,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.450088024139404,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.612371921539307,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.67510724067688,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,200,80,stochastically,best_first_neighbor_sorted_score_r,23.656918048858643,0.03966893502167859,0.04815229563269878,0.028140438706277592,0.5660340791308768,13,0.30171085285021415,200
1,GRASP,20,80,uniform,best_first_neighbor,1.1791486740112305,0.02825766033280061,0.04815229563269878,0.25352743561030233,0.7609460002613291,32,0.27568283237002245,20
1,GRASP,20,80,uniform,best_first_neighbor,1.1701850891113281,0.029832303534458936,0.04815229563269878,0.25352743561030233,0.7025777248835956,39,0.2977702292176008,20
1,GRASP,20,80,uniform,best_first_neighbor,1.1426987648010254,0.03000822079289724,0.04815229563269878,0.25352743561030233,0.7715241708565158,40,0.29583235581923695,20
1,GRASP,20,80,uniform,best_first_neighbor,1.1826021671295166,0.029803057957774663,0.04815229563269878,0.25352743561030233,0.7642876402263928,41,0.29447724878942394,20
1,GRASP,20,80,uniform,best_first_neighbor,1.1941137313842773,0.02993643757464594,0.04815229563269878,0.25442329227323623,0.723700830268735,42,0.31181540333871044,20
1,GRASP,20,80,uniform,best_first_neighbor,1.1828505992889404,0.02996349088513243,0.04815229563269878,0.25442329227323623,0.7116459598373612,43,0.30290415804536125,20
1,GRASP,20,80,uniform,best_first_neighbor,1.2066328525543213,0.029953687995531466,0.04815229563269878,0.25442329227323623,0.7299616170569385,44,0.2969310777778042,20
1,GRASP,20,80,uniform,best_first_neighbor,1.2011444568634033,0.029953687995531466,0.04815229563269878,0.25442329227323623,0.7299616170569385,44,0.2969310777778042,20
1,GRASP,20,80,uniform,best_first_neighbor,1.197633981704712,0.030136810861374937,0.04815229563269878,0.25442329227323623,0.7290335229653823,46,0.30300918407984867,20
1,GRASP,20,80,uniform,best_first_neighbor,1.18654465675354,0.030136810861374937,0.04815229563269878,0.25442329227323623,0.7290335229653823,46,0.30300918407984867,20
2,GRASP,200,200,stochastically,best_first_neighbor_random,118.88760924339294,0.002923414530147085,0.006868615709756957,0.14769689165545474,0.5903973893222799,535,0.3011379646312197,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,116.61047863960266,0.0029342664705187265,0.006868615709756957,0.15612373868180593,0.5808896151173555,634,0.30184956623678105,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,117.60239458084106,0.0029237626093210362,0.006868615709756957,0.15868314423396668,0.5731619465674743,706,0.2993722091740134,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,119.86156058311462,0.002903845692947462,0.006868615709756957,0.16106931862068588,0.5720611799136731,758,0.29800837296352456,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,122.72935771942139,0.0029037698154349965,0.006868615709756957,0.16106931862068588,0.5765478225761856,792,0.29788158984264773,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,122.89045548439026,0.0028798532141185605,0.006868615709756957,0.16655870855147156,0.580485982513888,817,0.29203577501490646,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,122.4168131351471,0.002877643511991344,0.006868615709756957,0.16655870855147156,0.5826881773370602,838,0.29073045066709113,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,122.96132135391235,0.0028736163226815536,0.006868615709756957,0.16655870855147156,0.5864335346594288,866,0.2914431640204835,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,120.02756905555725,0.0028705921369821044,0.006868615709756957,0.16655870855147156,0.5854474736604016,883,0.29130534039767386,200
2,GRASP,200,200,stochastically,best_first_neighbor_random,119.8083803653717,0.002871458656834828,0.006868615709756957,0.16655870855147156,0.5863115552604775,898,0.29079986765577964,200
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,63.03262662887573,0.002228896916146824,0.00575319948338617,0.21552062928428695,0.6743248720970227,128,0.33876895779696176,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,64.56356358528137,0.00229851194447496,0.005847129270870026,0.21786706240364015,0.624935672358101,150,0.3686985237775019,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,61.36137080192566,0.0022628261835741423,0.006809909592579547,0.21786706240364015,0.6152113942123769,162,0.34126713914277584,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,62.53781771659851,0.0022895928277426674,0.006809909592579547,0.21786706240364015,0.6429153843056928,168,0.34470195363834527,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,62.39536762237549,0.0022745836308293707,0.006809909592579547,0.21786706240364015,0.6432416968082305,179,0.335275019090201,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,64.74525904655457,0.0022582116011705014,0.006809909592579547,0.21786706240364015,0.6638990480684394,185,0.3291985960061343,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,64.008469581604,0.002260598366366303,0.006809909592579547,0.21786706240364015,0.6873042039979997,179,0.3235260351253712,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,62.19761323928833,0.0022691300269146544,0.006809909592579547,0.21786706240364015,0.6782285010235737,195,0.3295064585512724,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,63.06449317932129,0.002294898761790214,0.006809909592579547,0.21786706240364015,0.6841836210545148,202,0.3304411200033986,300
2,GRASP,300,80,uniform,best_first_neighbor_sorted_score,63.87707567214966,0.002310017239739922,0.006809909592579547,0.21786706240364015,0.6791047148453409,210,0.3389933857520103,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,5242.802205324173,0.00406941137914659,0.006868615709756957,0.009119092350213638,0.6458205450010079,210,0.21629509465764366,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,5261.57491850853,0.004110480973361039,0.006868615709756957,0.009119092350213638,0.6613871635027497,241,0.23300342231616467,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,5190.360072374344,0.004118130897067454,0.006868615709756957,0.009119092350213638,0.6734896524662151,260,0.23283912829457123,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4924.728765487671,0.004098683380055852,0.006868615709756957,0.009119092350213638,0.6700008686596137,281,0.22863158834913824,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4897.776657581329,0.004109254907550002,0.006868615709756957,0.009119092350213638,0.6775861552298913,295,0.2352303710860214,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4879.570084095001,0.00410939343769767,0.006868615709756957,0.009119092350213638,0.6705164658942728,293,0.23666570172625775,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4893.268684625626,0.004093278151703207,0.006868615709756957,0.009119092350213638,0.6602535504797177,309,0.23561590907417335,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4881.5058262348175,0.004091631830881035,0.006868615709756957,0.009119092350213638,0.656534030304398,316,0.23391758356156983,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4907.978106021881,0.004078132426819662,0.006868615709756957,0.009119092350213638,0.6560996126291544,322,0.23063755595010504,300
2,GRASP,300,1000,uniform,best_first_neighbor_sorted_score_r,4888.359202623367,0.004085028024891439,0.006868615709756957,0.009119092350213638,0.6636561756329891,322,0.2342578238652243,300
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,897.7882747650146,0.004111440788854771,0.005847129270870026,0.008806936583467023,0.6190141945412456,161,0.22574292761786666,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,873.6078233718872,0.004057800503398805,0.006809909592579547,0.008883022428680562,0.6130255720188044,182,0.21109984207327098,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,844.9391181468964,0.004068843534348933,0.006809909592579547,0.008883022428680562,0.6765784923326376,188,0.2124124304703316,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,835.3267900943756,0.004068603557530999,0.006809909592579547,0.008883022428680562,0.6814484027467671,199,0.21509378240520877,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,844.470810174942,0.004088777172256733,0.006809909592579547,0.009119092350213638,0.6692709021288906,209,0.22398186573502848,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,838.589821100235,0.00406941137914659,0.006868615709756957,0.009119092350213638,0.6458205450010079,210,0.21629509465764366,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,839.5627670288086,0.004081527919352114,0.006868615709756957,0.009119092350213638,0.6768944427962197,216,0.22224194621468285,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,843.7645540237427,0.004099987377229381,0.006868615709756957,0.009119092350213638,0.6658723411452275,219,0.22958577373554398,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,840.541969537735,0.004099215084226004,0.006868615709756957,0.009119092350213638,0.655876418055813,225,0.22845828424358447,50
2,GRASP,50,1000,uniform,best_first_neighbor_sorted_score_r,839.1339666843414,0.004094086792349307,0.006868615709756957,0.009119092350213638,0.6564486476636003,232,0.22826424294823977,50
2,GRASP,100,40,uniform,best_first_neighbor_random,10.091385841369629,0.0024808310487408323,0.004226840436773512,0.1499081365319732,0.5642657456802236,96,0.3858582612570937,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.122692823410034,0.002470403444881448,0.0055653399084184575,0.1499081365319732,0.6151460528839339,112,0.32242528354220074,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.076544284820557,0.0025012244939696233,0.00575319948338617,0.15724090986442793,0.648862092740826,124,0.32793664463378247,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.023809432983398,0.002471580282540258,0.00575319948338617,0.1562993475299104,0.6774626667071196,137,0.3067384332774744,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.107829809188843,0.0025103233905151385,0.00575319948338617,0.1562993475299104,0.6726325686066353,149,0.32028905514986117,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.013704061508179,0.002527919505462783,0.00575319948338617,0.1562993475299104,0.6647999175015987,161,0.33801120257187356,100
2,GRASP,100,40,uniform,best_first_neighbor_random,9.960487127304077,0.002493530906325019,0.00575319948338617,0.16361513741477282,0.6737692849841028,163,0.30935536421050563,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.113622665405273,0.002500703831403832,0.00575319948338617,0.16361513741477282,0.6813493042333106,170,0.31388642881131845,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.233988761901855,0.0025405772384115024,0.00575319948338617,0.16361513741477282,0.6796847689307348,175,0.3230580107172809,100
2,GRASP,100,40,uniform,best_first_neighbor_random,10.266066551208496,0.0025393446553109975,0.00575319948338617,0.16361513741477282,0.6792571097642128,187,0.32053799163210306,100
1,GRASP,1000,60,stochastically,best_first_neighbor,48.68837285041809,0.030657018801601165,0.04815229563269878,0.22952374678874907,0.7044197374677723,48,0.2745628447569933,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,47.89223837852478,0.030659247922182928,0.04815229563269878,0.22952374678874907,0.7160544245659581,51,0.26755159436528625,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.51484823226929,0.03073077198983498,0.04815229563269878,0.22952374678874907,0.7228215329917901,52,0.2680248255511206,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.912861585617065,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.64781856536865,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.47107911109924,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.694751024246216,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.65472650527954,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.49695563316345,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
1,GRASP,1000,60,stochastically,best_first_neighbor,48.825448751449585,0.03068723492193794,0.04815229563269878,0.22952374678874907,0.720457058454632,54,0.2740758947946975,1000
2,GRASP,500,1000,stochastically,best_first_neighbor,1557.511530637741,0.003206578469100865,0.006868615709756957,0.09327784954227912,0.6129709657250335,584,0.32467977233669376,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1473.6267969608307,0.0032205417928720414,0.006868615709756957,0.09327784954227912,0.6172674017504148,631,0.3295388272169071,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1470.1391303539276,0.0032326859943450715,0.006868615709756957,0.09327784954227912,0.6200123350050775,661,0.33086196340084206,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1464.4080460071564,0.0032327010625968025,0.006868615709756957,0.09395650810806773,0.6230902013437204,686,0.33163994825757453,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1471.6079280376434,0.0032315020394764003,0.006868615709756957,0.09395650810806773,0.624061259825127,696,0.3312538876725687,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1468.1888687610626,0.003213343850980103,0.006868615709756957,0.09395650810806773,0.6252517550169435,719,0.3264903431930554,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1472.3674945831299,0.0032186759653725604,0.006868615709756957,0.09395650810806773,0.6198085283656142,735,0.32653138809055643,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1469.0534226894379,0.003221696785147423,0.006868615709756957,0.09395650810806773,0.6220843113763264,745,0.32599950764683744,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1474.5702126026154,0.0032223315134328402,0.006868615709756957,0.09395650810806773,0.6244762690221679,753,0.3256931154687112,500
2,GRASP,500,1000,stochastically,best_first_neighbor,1471.6478798389435,0.0032236748895283713,0.006868615709756957,0.09395650810806773,0.6243865115564837,759,0.3255684130649623,500
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.36472749710083,0.032939025851494996,0.04815229563269878,0.07054871220604703,0.6753175607699193,24,0.388791524630921,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.537201642990112,0.032939025851494996,0.04815229563269878,0.07054871220604703,0.6753175607699193,24,0.388791524630921,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.381073474884033,0.032939025851494996,0.04815229563269878,0.07054871220604703,0.6753175607699193,24,0.388791524630921,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.236680507659912,0.032939025851494996,0.04815229563269878,0.07054871220604703,0.6753175607699193,24,0.388791524630921,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.225956201553345,0.032939025851494996,0.04815229563269878,0.07054871220604703,0.6753175607699193,24,0.388791524630921,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.147826671600342,0.033241472282907386,0.04815229563269878,0.07054871220604703,0.6607708835038082,25,0.38499115996958067,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.240429401397705,0.033241472282907386,0.04815229563269878,0.07054871220604703,0.6607708835038082,25,0.38499115996958067,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.097170114517212,0.033241472282907386,0.04815229563269878,0.07054871220604703,0.6607708835038082,25,0.38499115996958067,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.298746585845947,0.033241472282907386,0.04815229563269878,0.07054871220604703,0.6607708835038082,25,0.38499115996958067,20
1,GRASP,20,1000,uniform,best_first_neighbor_sorted_score_r,30.08107352256775,0.033241472282907386,0.04815229563269878,0.07054871220604703,0.6607708835038082,25,0.38499115996958067,20
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.26990795135498,0.0022443838211708656,0.005371609721733004,0.21552062928428695,0.6471198500405838,127,0.35236817802373605,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,53.244730710983276,0.0022763603435848956,0.005847129270870026,0.21786706240364015,0.6294272217334604,144,0.3673052442637734,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.88498115539551,0.0022757227065765082,0.005847129270870026,0.21786706240364015,0.6204731166985901,156,0.35357976776709005,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,51.49483370780945,0.0022540116361097658,0.006809909592579547,0.21786706240364015,0.6367943002313414,160,0.3414234112421833,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,51.79011845588684,0.0022879265048266046,0.006809909592579547,0.21786706240364015,0.6414778831630392,171,0.3453791125736829,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.768038272857666,0.0022745836308293707,0.006809909592579547,0.21786706240364015,0.6432416968082305,179,0.335275019090201,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,53.16347932815552,0.0022590082140114638,0.006809909592579547,0.21786706240364015,0.6556366319930915,183,0.328288927240741,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.32181215286255,0.002269587840210237,0.006809909592579547,0.21786706240364015,0.666294929431077,178,0.3318498393534427,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.04723024368286,0.002255731551216261,0.006809909592579547,0.21786706240364015,0.6836182585941813,182,0.32494485999784906,500
2,GRASP,500,40,uniform,best_first_neighbor_sorted_score,52.2291202545166,0.002285675863018673,0.006809909592579547,0.21786706240364015,0.6802000916502088,199,0.33352781702948375,500
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1072.2309319972992,0.004105755598522819,0.005847129270870026,0.008806936583467023,0.6356244747807498,166,0.2276943840401203,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1070.0963230133057,0.004099886319915614,0.006809909592579547,0.008883022428680562,0.6261473743610966,180,0.22055083406805526,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1046.8328444957733,0.0040742775626285655,0.006809909592579547,0.008883022428680562,0.6800521469007144,193,0.21426132727052702,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1053.9880974292755,0.00407642218306957,0.006809909592579547,0.009119092350213638,0.6831671607167586,212,0.2224860260601466,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1068.5930869579315,0.00406941137914659,0.006868615709756957,0.009119092350213638,0.6458205450010079,210,0.21629509465764366,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1070.715471982956,0.004073404590288192,0.006868615709756957,0.009119092350213638,0.6794493515726503,218,0.2213574049695295,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1057.5450234413147,0.004103764458998129,0.006868615709756957,0.009119092350213638,0.6610004567367983,222,0.22885861884051342,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1053.2794501781464,0.004088874528086592,0.006868615709756957,0.009119092350213638,0.6532585772612626,230,0.22671959280412102,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1053.895425081253,0.0040952603977312905,0.006868615709756957,0.009119092350213638,0.6554346161826334,236,0.22907164798820212,300
2,GRASP,300,200,uniform,best_first_neighbor_sorted_score_r,1045.801658630371,0.004110480973361039,0.006868615709756957,0.009119092350213638,0.6613871635027497,241,0.23300342231616467,300
2,GRASP,1000,1000,stochastically,best_first_neighbor,3008.9325289726257,0.0032205417928720414,0.006868615709756957,0.09327784954227912,0.6172674017504148,631,0.3295388272169071,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,2993.957171678543,0.0032327010625968025,0.006868615709756957,0.09395650810806773,0.6230902013437204,686,0.33163994825757453,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,2995.239353656769,0.003213343850980103,0.006868615709756957,0.09395650810806773,0.6252517550169435,719,0.3264903431930554,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,2996.8951020240784,0.003221696785147423,0.006868615709756957,0.09395650810806773,0.6220843113763264,745,0.32599950764683744,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,3002.2007970809937,0.0032236748895283713,0.006868615709756957,0.09395650810806773,0.6243865115564837,759,0.3255684130649623,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,3003.0792906284332,0.0032321710204825977,0.006868615709756957,0.09395650810806773,0.6233719396173251,768,0.3258849391175649,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,2999.4983949661255,0.0032249594530199465,0.006868615709756957,0.09395650810806773,0.6270654254921562,780,0.32421804880080346,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,3021.367064476013,0.0032215209020335653,0.006868615709756957,0.09395650810806773,0.6237856324092,795,0.32362352113455983,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,3027.3504576683044,0.003217734435900095,0.006868615709756957,0.09395650810806773,0.6240000717856472,806,0.3232433638292306,1000
2,GRASP,1000,1000,stochastically,best_first_neighbor,3018.5937027931213,0.003214391703439719,0.006868615709756957,0.09395650810806773,0.6277083094735917,811,0.323386842111824,1000
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.899831295013428,0.029431421633969564,0.04815229563269878,0.28978328173374607,0.6571430846607555,51,0.286637564521399,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.671041250228882,0.029481542884286678,0.04815229563269878,0.28978328173374607,0.6658547651975261,54,0.27856673769640683,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,19.067238330841064,0.0297334088331733,0.04815229563269878,0.28978328173374607,0.6596318804438288,57,0.2855685836128508,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,19.10574960708618,0.029829936162597777,0.04815229563269878,0.28978328173374607,0.6406012797521253,58,0.2886926743452416,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,19.131794214248657,0.029829936162597777,0.04815229563269878,0.28978328173374607,0.6406012797521253,58,0.2886926743452416,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,19.060486793518066,0.029829936162597777,0.04815229563269878,0.28978328173374607,0.6406012797521253,58,0.2886926743452416,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.456234216690063,0.029829936162597777,0.04815229563269878,0.28978328173374607,0.6406012797521253,58,0.2886926743452416,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.301881790161133,0.02984441660434779,0.04815229563269878,0.28978328173374607,0.6462453143433758,58,0.288586160716274,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.625380754470825,0.02984441660434779,0.04815229563269878,0.28978328173374607,0.6462453143433758,58,0.288586160716274,50
1,GRASP,50,500,uniform,best_first_neighbor_sorted_score,18.413288116455078,0.02984441660434779,0.04815229563269878,0.28978328173374607,0.6462453143433758,58,0.288586160716274,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4303548336029053,0.02795620621774721,0.04815229563269878,0.2869376193926619,0.7399172079258177,35,0.25527820278369917,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4513399600982666,0.0289919469016228,0.04815229563269878,0.28978328173374607,0.6936881107836752,41,0.3058951739431439,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.393608808517456,0.028819897255878146,0.04815229563269878,0.28978328173374607,0.7104993973660292,44,0.2916470644926528,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4559524059295654,0.02913075294913654,0.04815229563269878,0.28978328173374607,0.6697729397837356,46,0.294739871811312,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4669110774993896,0.029206827733692754,0.04815229563269878,0.28978328173374607,0.6720723230493132,46,0.2927842978071754,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4499425888061523,0.029138160526932303,0.04815229563269878,0.28978328173374607,0.6661869314618906,47,0.28773725608156503,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4569895267486572,0.029138160526932303,0.04815229563269878,0.28978328173374607,0.6661869314618906,47,0.28773725608156503,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4529533386230469,0.029138160526932303,0.04815229563269878,0.28978328173374607,0.6661869314618906,47,0.28773725608156503,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4577269554138184,0.029374869404221318,0.04815229563269878,0.28978328173374607,0.6503345553095407,48,0.2943909409042699,50
1,GRASP,50,40,uniform,best_first_neighbor_sorted_score,1.4523241519927979,0.029374869404221318,0.04815229563269878,0.28978328173374607,0.6503345553095407,48,0.2943909409042699,50
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,30.942485570907593,0.00510475923946324,0.006868615709756957,0.005649374007105196,0.6247070534734893,49,0.3053571378057261,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,29.997430562973022,0.005043349288231381,0.006868615709756957,0.005918391816967348,0.5893855745303499,57,0.2934073317903402,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,30.486671924591064,0.004957205261595085,0.006868615709756957,0.005918391816967348,0.5767603727798292,66,0.271608281056723,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,31.175164699554443,0.004989602203066153,0.006868615709756957,0.005918391816967348,0.5711949078650562,72,0.28090066256168117,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,30.402580976486206,0.005001882973345956,0.006868615709756957,0.005918391816967348,0.5347824659732109,76,0.27648557956756176,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,29.63087749481201,0.005006142477810578,0.006868615709756957,0.005918391816967348,0.5441269396235627,81,0.2712900758494501,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,31.31594228744507,0.005017591149566261,0.006868615709756957,0.005918391816967348,0.5424400346133285,83,0.26703514328672606,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,31.104601621627808,0.0049976478764559434,0.006868615709756957,0.005918391816967348,0.5377347348604166,84,0.27106269296482033,20
2,GRASP,20,80,stochastically,best_first_neighbor_sorted_score_r,30.87130379676819,0.005025989310638165,0.006868615709756957,0.005948282684729809,0.5491424830996635,85,0.2657606304662021,20
